,wb_subclass_label,wb_cluster_label,x,y
148512900964462601579251790876603547816,128_TH MH_Tac2,1854_TH MH_Tac2,-60650.95167832,40666.914487763665
148548340628079093495000368768329090234,276_Oligo,3914_Oligo,-63060.47766175583,39234.99668527685
148552529578156553646648127546099860600,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-63139.270755291516,39635.04276522872
148554968436546552851354444298564817654,283_VLMC,3993_VLMC,-59093.864060900225,40658.367695403074
148561112260008912662133708437084196950,275_OPC,3893_OPC,-60889.78616229827,38596.78844739028
148567720986381428152121726031811777126,276_Oligo,3914_Oligo,-61249.33192192515,39672.90854484095
148582798801514836621566434422817105975,137_TH_Rxfp1_Epb4,1964_TH_Rxfp1_Epb4,-60676.11744782315,40251.68596435099
148583823659622155973639800083361643246,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-62130.366458037344,40563.627964290376
148626648274412945027566289201312633452,282_Micro-PVM,3982_Micro-PVM,-63371.16062030663,40026.43379370257
148651909537322030332318022355991627648,275_OPC,3893_OPC,-59423.17554412721,40202.78816955741
148664439898599488713917862404825019468,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-58811.539126131385,39642.84730080944
148665604122919293014683308083698724376,279_Astro,3952_Astro,-62293.66947437394,38967.77324729547
148693421806873425315931625153809017160,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-59963.264663354756,40335.687680743205
148740967215042032132996858390832571752,276_Oligo,3913_Oligo,-60477.41325348391,39266.35250441492
148765760160216012151723632873752757042,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59860.44138977087,40420.70482227295
148791255261251905925582325837467964296,279_Astro,3952_Astro,-61068.39782106221,40185.14221354144
148793830775177983631750544776873770548,128_TH MH_Tac2,1839_TH MH_Tac2,-60949.42916294332,40436.14895484236
148797770256670338568655558003257023011,279_Astro,3949_Astro,-62177.84494349384,40587.10441008382
14880402953062670436799071908208180288,285_Endo,4017_Endo,-60077.732006142134,39324.39866026577
148805718518428694891249962456154798725,276_Oligo,3914_Oligo,-58547.88901263034,39926.74101813458
14881810747992058855121558057785096405,279_Astro,3949_Astro,-60203.07491217381,38883.86914813366
148867172748042607524531432325206445218,276_Oligo,3916_Oligo,-63268.5875880238,40065.38077449465
148880211971698669430434792391946383901,128_TH MH_Tac2,1842_TH MH_Tac2,-61199.68728087618,40565.30262801032
14893678892983582690259924022276527683,279_Astro,3949_Astro,-60651.69455147587,39046.018290249085
148958670368939986153619771404954923168,276_Oligo,3914_Oligo,-60519.70832813352,40251.02989112327
148970465773789815320456284654168690814,276_Oligo,3913_Oligo,-59310.482896813315,38838.3482444357
148982066183020142806794991339457539392,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-63035.85287342407,39609.91807759452
148995143992285463324592380330927111198,279_Astro,3952_Astro,-61155.93565030377,39813.27104272078
148996060945983989723459676790838436944,279_Astro,3949_Astro,-63062.7881105454,39150.96710337778
149001994950517599578807327735157651020,264_CR,3796_CR,-60784.26073446861,40785.57272039071
149045213206296900201701604890428935409,279_Astro,3931_Astro,-59420.81410976952,40401.91276674246
149047577509019107307260962525154780287,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60716.20711496336,39708.562139260364
149051138849320470084544618783241105902,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62394.60198187053,39851.27254295285
14905906029252889159851365619595667764,276_Oligo,3914_Oligo,-59445.67769330034,40632.01378619862
149079565255953046276017995340824951976,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60620.38678132153,40106.47906922229
149081879773934899542696832307397658514,279_Astro,3949_Astro,-62996.315041116846,39373.50211606812
149084942148645534621307531442302991214,276_Oligo,3913_Oligo,-59833.83861726367,38887.078353326346
149090623081788370000089248249462052070,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62283.42935465483,39865.730259176344
149102984026425901664818086743173485041,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59602.06106556764,40230.73683184657
149107065966785449515769780019457906466,129_TH LH_Pou4f1_Sox1,1869_TH LH_Pou4f1_Sox1,-60537.940903872026,40642.401141349925
149107490709306810620469599112067323729,279_Astro,3949_Astro,-62942.854907320725,39101.10429798278
149113488768883772781563334116945795928,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-62953.57380834125,39860.06427642641
149130065597474630442567891568218849069,285_Endo,4017_Endo,-63288.13883642954,40328.356948753135
149135471766674151969765028838035655758,282_Micro-PVM,3982_Micro-PVM,-60699.84501274875,38868.33587894586
149180153642100259591826295642928642485,138_TH Prkcd_Grin2c,2026_TH Prkcd_Grin2c,-63013.82077327012,40489.24433894999
149192939540915493335213185245272668068,279_Astro,3932_Astro,-62673.505695801505,38846.05833639226
149200038808370307299626450927715247580,279_Astro,3949_Astro,-60242.241389556286,40198.10300039312
149206066909370688575644796787567757659,279_Astro,3950_Astro,-60631.55076706986,39147.55863211251
149259874996739484749683000718178958714,137_TH_Rxfp1_Epb4,1965_TH_Rxfp1_Epb4,-61058.351459714846,38869.48729192055
149260766321054615375776649086311764373,138_TH Prkcd_Grin2c,2023_TH Prkcd_Grin2c,-60927.30263600793,39090.49480214964
14928831388796162622441223946315341211,276_Oligo,3914_Oligo,-58834.50177181494,39229.95214246281
149296240185383306408931131993438055809,279_Astro,3931_Astro,-60233.18117766291,39364.16183354376
149303820258274053746419710152583614082,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-62939.72270455863,39821.94223480545
149313398848049724323907737644300958777,276_Oligo,3914_Oligo,-61406.550518927754,40666.302236107134
149322224792648994399246114476684080714,137_TH_Rxfp1_Epb4,1971_TH_Rxfp1_Epb4,-61734.50633625407,40274.70473381671
149324007709304229233923583874099664421,276_Oligo,3911_Oligo,-61645.018422298075,39911.08075515878
149336738202473668659057062207774445339,276_Oligo,3899_Oligo,-60216.159121307894,40687.45397237212
149353666628618421406178031320736214477,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62967.31893855035,40058.613190594624
149376033815453117482196783028984172543,276_Oligo,3914_Oligo,-59726.832463982246,38862.59444356846
149377524139417814779359660271075772975,138_TH Prkcd_Grin2c,2025_TH Prkcd_Grin2c,-60711.19775688118,39286.519498958776
149440294624284150219392722209706666228,137_TH_Rxfp1_Epb4,1960_TH_Rxfp1_Epb4,-61830.191883071646,40288.92285956135
149448910554846117207995465543875023349,279_Astro,3933_Astro,-63078.05978204667,40394.37857728541
149466872310762015192195382175773155270,138_TH Prkcd_Grin2c,1990_TH Prkcd_Grin2c,-60935.06594157957,39172.97998781065
149479068390557520001337263560976978071,285_Endo,4017_Endo,-59669.47705685748,40095.14756528208
149494180145756229542446057556377874310,284_SMC-Peri,4003_SMC-Peri,-60055.03131989903,39354.53313238552
149496655738549245133830374871537262785,111_HY/TH Gnb3,1566_HY/TH Gnb3,-63413.08132646635,40041.290153744274
149537048959256984367004687044639038653,279_Astro,3933_Astro,-58649.98312989519,39911.48732452558
149553136431968550375733707490337899037,138_TH Prkcd_Grin2c,1990_TH Prkcd_Grin2c,-60957.32411632744,39261.566854282995
14956454388413512410041413965246723106,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62480.01782000241,39222.93616373159
149565638504060247116584636928773721505,279_Astro,3952_Astro,-60567.116157247016,39307.95537450462
149570983471727415224061204425880815773,137_TH_Rxfp1_Epb4,1965_TH_Rxfp1_Epb4,-61125.646908797615,38886.263892359515
149580811915827340293646332879430926797,275_OPC,3893_OPC,-61427.09793544604,40446.155000470615
14958496421265057891494957187674748977,276_Oligo,3915_Oligo,-59106.135260496034,39240.71763082463
149597719847117985067848337099327534420,111_HY/TH Gnb3,1564_HY/TH Gnb3,-63127.59376401345,40377.21463108742
14961376663481601900612233172904300574,279_Astro,3949_Astro,-59718.62427404799,39930.046359022046
149637753318736496169788776343423306341,276_Oligo,3915_Oligo,-62697.022500016785,40055.088469433904
149642717667955566618048210135874235222,279_Astro,3952_Astro,-59937.234935120476,38772.36296807481
149643873538462540993492134967273149684,275_OPC,3893_OPC,-62396.62572057787,39709.241457936536
149652512930678214399188373686393629044,138_TH Prkcd_Grin2c,2022_TH Prkcd_Grin2c,-60704.38159911312,39190.38446933821
149678091629159404224087581857881327494,279_Astro,3951_Astro,-61390.687323850485,39764.12093026003
149690638285055919989788278869361882934,137_TH_Rxfp1_Epb4,1971_TH_Rxfp1_Epb4,-60256.24659194672,40193.20127646934
149747110884339696284300872101505371166,128_TH MH_Tac2,1836_TH MH_Tac2,-61392.10104594939,40690.639650164616
149755155297077395505823653432399478184,276_Oligo,3915_Oligo,-59891.18729824992,39321.81656341563
149790215791850752623369404009564678763,279_Astro,3933_Astro,-62483.4090734846,39314.639948608165
149833753027870865836130941778433427445,276_Oligo,3913_Oligo,-63467.380815311175,39974.0149323914
149840440057991076823210800018950653359,284_SMC-Peri,4003_SMC-Peri,-61773.85904501806,39213.24342855141
149863011116528541930431653845931807954,279_Astro,3949_Astro,-61450.12399217515,39636.050187759465
149864373371430230707207844802838271294,285_Endo,4017_Endo,-63087.83581237459,39518.371147744125
149901671214221501292669102753644294246,276_Oligo,3914_Oligo,-59570.76391801232,40127.20726028693
149904339606818559679943323062400827742,285_Endo,4017_Endo,-59105.65627041992,39467.43999889282
149905010955233391190887893165832173997,275_OPC,3893_OPC,-61331.67744681219,38960.71613246745
149945330503522948146748077854822804347,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-58850.47657375349,39835.534108989144
149964699862429355401040587846168376958,276_Oligo,3914_Oligo,-58781.475109253835,39425.2637767026
149968279297816391251887504856928907291,278_Ependymal,3924_Ependymal,-61056.43129801264,38497.11278680596
150011749670353302866833976673505072053,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-62927.39859964627,39461.26400789169
150046558013560392653288726378589403982,276_Oligo,3915_Oligo,-59322.06269121397,39235.21715954984
150078516713558674107766733415439668426,285_Endo,4017_Endo,-60155.16551961053,39679.04474082509
150101935355330548356131738337973127061,279_Astro,3949_Astro,-61423.0752344915,38684.83331286188
150143597982220047915520562332099378844,276_Oligo,3915_Oligo,-63134.647863028156,39276.359167891984
150169019279128886030571842778941949767,276_Oligo,3910_Oligo,-62502.248973674155,40642.3343049744
150203399750686650340613468052690035697,111_HY/TH Gnb3,1566_HY/TH Gnb3,-63103.82589216608,40351.236100486836
150211463617619466810255427461657846368,285_Endo,4017_Endo,-60904.77547190267,38822.98437002116
150234796927261994456215899500377622376,137_TH_Rxfp1_Epb4,1983_TH_Rxfp1_Epb4,-60443.375172778084,40336.129255700565
150255145931239535251067230010630835478,279_Astro,3952_Astro,-60193.18628362687,38895.82000358182
150265442122814546680088560035811519960,282_Micro-PVM,3981_Micro-PVM,-61808.62293802244,39201.19787366472
150299414229732381272783369500551794332,279_Astro,3952_Astro,-61442.594954802575,40537.660328641556
150303840115003892971142224602850166385,276_Oligo,3914_Oligo,-61744.54590629765,39895.12050090943
150313778283320773059556096483555387764,279_Astro,3952_Astro,-62401.63252162672,40757.608211350765
150321011251052614554600601374749329242,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60905.79268479919,39547.90737667372
150321312266569916778595611558356157003,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60826.22541585397,38945.239198024676
150324048013026830965098274482011268766,128_TH MH_Tac2,1848_TH MH_Tac2,-61266.38028798479,40637.70619011552
150336790064260954591305120106406704322,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-62719.30261136566,39510.129042793924
150337080875605347589454928099844006598,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62811.008913004385,39195.804296661765
150341600691388350292986612916797718036,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59843.14255880077,39549.297531997174
150352620155340504024767885341733535228,276_Oligo,3913_Oligo,-60057.11253667134,39917.70561919435
150360278082356587150227111285861246244,276_Oligo,3916_Oligo,-60158.84907214415,39809.88704351644
150370743685726180528185601634332199380,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-61848.88768724873,39961.14689424387
150374722159274778045404728409987356696,111_HY/TH Gnb3,1564_HY/TH Gnb3,-63066.0176208378,39122.12072552924
150400012940578819533310248769021422539,279_Astro,3933_Astro,-59228.20889594393,39813.123150763444
150405283925645245218626699563714670313,137_TH_Rxfp1_Epb4,1981_TH_Rxfp1_Epb4,-61049.06720052796,38671.943487818506
150407570987674104906879854217522379408,285_Endo,4012_Endo,-60572.640709613705,38793.32991804125
150413579658850108217694453550993563728,138_TH Prkcd_Grin2c,1993_TH Prkcd_Grin2c,-60870.34655923915,39285.61252036187
150420502902721061555039432349457122745,138_TH Prkcd_Grin2c,2021_TH Prkcd_Grin2c,-61490.45157552813,40244.028891198075
150421744394539673748718543887884858018,279_Astro,3954_Astro,-61292.82407908549,40412.81460114683
150425399238206393644662049900823268417,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62230.13045916334,39295.48331951713
150433851353967884574152154676000554826,276_Oligo,3915_Oligo,-61787.56844333088,39621.49544117866
150442789173188778897694851454650234152,279_Astro,3949_Astro,-60546.72294098476,40433.527454411706
15045404240569596868090006918716161066,276_Oligo,3914_Oligo,-61683.53607480612,38786.01158114729
150487834568620607506882446720827472551,111_HY/TH Gnb3,1564_HY/TH Gnb3,-58911.49625564059,40174.10812442528
150520380994709945031741607338138229971,137_TH_Rxfp1_Epb4,1966_TH_Rxfp1_Epb4,-61448.40979001253,38697.555975082556
150533483618726453362139151661768315860,134_TH PVT_Ntrk1,1932_TH PVT_Ntrk1,-60918.14753197016,38500.34513420111
150547218008668125431545408507419237882,279_Astro,3933_Astro,-61306.82217412332,39388.46596745782
150552835632009921725722898136277103760,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-61439.24422656441,40000.23160977552
150571150776176866356182663550057048254,284_SMC-Peri,4007_SMC-Peri,-60012.78240226507,40005.08668771366
150601785817969963844360604796597989911,138_TH Prkcd_Grin2c,2012_TH Prkcd_Grin2c,-60938.005063053664,39486.226649064585
150619319200778863253237170967342352003,285_Endo,4017_Endo,-60623.00044284572,39296.99185810884
15062918949300832902996283830789480965,276_Oligo,3915_Oligo,-62874.034832101555,40209.5503808092
150629507934382078638675476273492917476,137_TH_Rxfp1_Epb4,1969_TH_Rxfp1_Epb4,-61090.73068944009,39727.674489615914
150629695195457392685824982294653080067,279_Astro,3932_Astro,-61488.878646611636,38928.12955695784
15066229043826087253378724128084299585,138_TH Prkcd_Grin2c,1998_TH Prkcd_Grin2c,-59960.462100643475,39045.61489424926
150681789898333681065031616394321060369,279_Astro,3933_Astro,-62667.98035458969,40459.17467391359
150683044191285238474684602435724774813,279_Astro,3949_Astro,-63336.49580444906,39484.15821467233
150699491856116321662985191854073474253,276_Oligo,3914_Oligo,-58545.72719903836,39847.55250048489
150711030777418583308816499780891024884,279_Astro,3952_Astro,-63136.006879834495,40358.26741280933
150727811206395452012471181697268411546,285_Endo,4017_Endo,-60548.38207007856,38893.88431341854
150734300378746133726645739394264432075,275_OPC,3893_OPC,-61265.892820330875,39445.78577516413
150739150663479727456479176743142021731,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-61959.292323799906,40481.72455867104
150742392402684345912605136642465044857,129_TH LH_Pou4f1_Sox1,1869_TH LH_Pou4f1_Sox1,-60512.286998191514,40545.229324482105
150751778749935661736130686985906227311,285_Endo,4017_Endo,-60360.379182068515,39031.57836727142
150761392849728753917447795540698994527,279_Astro,3949_Astro,-60201.1757563579,40326.51098746909
150769117039841612769506522426456994862,279_Astro,3949_Astro,-60537.16859019343,39717.07447208667
150785665105018981054831163232551297365,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-61383.25328319798,39537.18642868458
150795067434886206338722560606776363960,138_TH Prkcd_Grin2c,1990_TH Prkcd_Grin2c,-61961.4624575881,39835.070822885726
150795400981533434566202673389326898238,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59869.005470706106,39854.40128003797
150809885603370807100626093634694598564,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62833.200247906454,40543.370104402275
150832347761051964116912125752926975203,283_VLMC,4001_VLMC,-60132.820280557185,40691.93645046948
150843912622917465148099025682748620052,276_Oligo,3914_Oligo,-59078.94014946212,40330.53143541451
150850391006060985704478770960073572816,283_VLMC,3993_VLMC,-61279.98717060752,40331.74007754939
150856822333060540234983420284309801825,279_Astro,3952_Astro,-62525.0663140245,39630.66434190192
150868726152903011850113037588016506083,279_Astro,3950_Astro,-59220.72593881609,39725.35782806197
150872071506716886828992638401491831375,276_Oligo,3914_Oligo,-59258.66510129969,39082.588725025445
150902246564874945430397825287631381982,128_TH MH_Tac2,1837_TH MH_Tac2,-60935.510040871064,40522.94804044609
150906897740084595843932685373577892324,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62280.23268389166,40038.71220269124
150919198593831134328487695321520622631,134_TH PVT_Ntrk1,1934_TH PVT_Ntrk1,-61178.16737927308,40304.80490047397
150922823027616811415763451299900921722,276_Oligo,3915_Oligo,-63359.8654982763,39194.917307945565
